@relation openjpa_Train_Release_13

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
1,40,11,0,0,706,0,0,0,0,0,false
1,38,11,0,0,196,0,0,0,0,0,false
1,46,15,0,0,706,0,0,0,0,0,false
2,59,26,0,0,278,0,0,0,0,0,false
2,60,26,0,0,278,0,0,0,0,0,false
1,50,16,0,0,706,0,0,0,0,0,false
1,33,7,0,0,706,0,0,0,0,0,false
1,47,15,0,0,706,0,0,0,0,0,false
2,75,38,0,0,427,0,0,0,0,0,false
1,229,69,0,0,706,0,0,0,0,0,false
1,290,208,0,0,704,0,0,0,0,0,false
5,103,66,0,0,706,0,0,0,0,0,false
2,59,26,0,0,278,0,0,0,0,0,false
1,39,11,0,0,196,0,0,0,0,0,false
1,54,19,0,0,196,0,0,0,0,0,false
1,39,11,0,0,196,0,0,0,0,0,false
1,45,15,0,0,196,0,0,0,0,0,false
1,46,15,0,0,196,0,0,0,0,0,false
1,42,13,0,0,196,0,0,0,0,0,false
1,52,18,0,0,196,0,0,0,0,0,false
1,39,11,0,0,196,0,0,0,0,0,false
1,38,11,0,0,196,0,0,0,0,0,false
1,38,11,0,0,196,0,0,0,0,0,false
2,59,26,0,0,278,0,0,0,0,0,false
1,47,15,0,0,706,0,0,0,0,0,false
1,38,10,0,0,706,0,0,0,0,0,false
1,108,81,0,0,706,0,0,0,0,0,false
1,39,11,0,0,706,0,0,0,0,0,false
1,32,6,0,0,706,0,0,0,0,0,false
1,49,16,0,0,706,0,0,0,0,0,false
19,210,152,3,1,706,2,0,1,7,3,true
3,81,50,0,0,706,0,0,0,0,0,false
2,59,26,0,0,278,0,0,0,0,0,false
1,38,10,0,0,706,0,0,0,0,0,false
1,38,10,0,0,706,0,0,0,0,0,false
1,45,14,0,0,706,0,0,0,0,0,false
1,52,17,0,0,706,0,0,0,0,0,true
1,38,10,0,0,706,0,0,0,0,0,false
1,38,10,0,0,706,0,0,0,0,0,false
1,45,15,0,0,196,0,0,0,0,0,false
1,55,19,0,0,706,0,0,0,0,0,false
1,39,11,0,0,706,0,0,0,0,0,false
124,940,729,0,0,706,0,0,0,0,0,true
92,702,566,0,0,706,0,0,0,0,0,true
1,52,18,0,0,196,0,0,0,0,0,false
1,37,10,0,0,196,0,0,0,0,0,false
1,51,17,0,0,706,0,0,0,0,0,false
1,38,10,0,0,706,0,0,0,0,0,false
1,48,15,0,0,706,0,0,0,0,0,false
20,200,148,0,0,380,0,0,0,0,0,false
283,1706,1322,2,1,723,0,0,0,6,4,false
208,1496,1049,0,0,380,0,0,0,0,0,false
20,290,212,0,0,320,0,0,0,0,0,false
1,116,72,0,0,723,0,0,0,0,0,false
2,56,23,0,0,280,0,0,0,0,0,false
5,63,31,0,0,280,0,0,0,0,0,false
6,66,34,0,0,278,0,0,0,0,0,false
2,60,26,0,0,278,0,0,0,0,0,false
1,42,12,0,0,723,0,0,0,0,0,false
1,41,12,0,0,723,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
2,60,26,0,0,280,0,0,0,0,0,false
1,41,12,0,0,723,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
1,40,11,0,0,723,0,0,0,0,0,false
1,110,68,0,0,723,0,0,0,0,0,false
33,335,252,1,1,723,0,0,0,1,1,false
2,64,28,0,0,678,0,0,0,0,0,false
63,1345,1071,0,0,723,0,0,0,0,0,false
1,110,68,0,0,723,0,0,0,0,0,false
1,78,14,0,0,723,0,0,0,0,0,false
4,117,69,0,0,704,0,0,0,0,0,false
1,41,11,0,0,723,0,0,0,0,0,false
1,40,11,0,0,723,0,0,0,0,0,false
1,40,11,0,0,723,0,0,0,0,0,false
1,45,10,0,0,723,0,0,0,0,0,false
1,56,13,0,0,723,0,0,0,0,0,false
1,38,10,0,0,723,0,0,0,0,0,false
1,297,51,0,0,723,0,0,0,0,0,false
5,264,178,0,0,704,0,0,0,0,0,false
1,60,10,0,0,723,0,0,0,0,0,false
3,86,44,0,0,704,0,0,0,0,0,false
1,116,73,0,0,723,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
49,319,229,0,0,280,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
1,40,11,0,0,723,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
1,39,11,0,0,674,0,0,0,0,0,false
1,41,9,0,0,169,0,0,0,0,0,false
9,106,63,0,0,651,0,0,0,0,0,false
1,83,57,0,0,723,0,0,0,0,0,false
1,110,68,0,0,723,0,0,0,0,0,false
1,110,68,0,0,723,0,0,0,0,0,false
1,1108,215,0,0,723,0,0,0,0,0,false
1,126,24,0,0,723,0,0,0,0,0,false
1,71,13,0,0,280,0,0,0,0,0,false
1,108,22,0,0,280,0,0,0,0,0,false
1,71,9,0,0,280,0,0,0,0,0,false
11,319,144,0,0,723,0,0,0,0,0,false
1,258,68,1,1,723,0,0,0,1,1,false
1,46,10,0,0,280,0,0,0,0,0,false
1,110,68,0,0,723,0,0,0,0,0,false
1,109,67,0,0,723,0,0,0,0,0,false
26,260,173,0,0,723,0,0,0,0,0,true
8,123,85,0,0,723,0,0,0,0,0,false
32,356,274,0,0,723,0,0,0,0,0,false
50,525,390,0,0,723,0,0,0,0,0,false
64,609,465,0,0,723,0,0,0,0,0,false
12,213,141,1,1,723,6,6,6,6,6,false
1,45,19,0,0,723,0,0,0,0,0,false
48,495,381,1,1,723,0,0,0,1,1,false
1,49,17,0,0,723,0,0,0,0,0,false
1,51,17,0,0,723,0,0,0,0,0,false
1,53,19,0,0,723,0,0,0,0,0,false
54,579,458,2,1,723,15,7,8,3,2,true
2,59,26,0,0,280,0,0,0,0,0,false
1,64,11,0,0,723,0,0,0,0,0,false
7,103,55,0,0,704,0,0,0,0,0,false
1,39,11,0,0,723,0,0,0,0,0,false
2,60,26,0,0,280,0,0,0,0,0,false
1,100,58,0,0,723,0,0,0,0,0,false
1,105,20,0,0,723,0,0,0,0,0,false
13,156,97,0,0,704,0,0,0,0,0,false
1,116,73,0,0,723,0,0,0,0,0,false
1,40,11,0,0,723,0,0,0,0,0,false
1,31,5,0,0,723,0,0,0,0,0,false
214,1681,1274,0,0,723,0,0,0,0,0,true
205,1448,1041,0,0,723,0,0,0,0,0,false
5,93,45,0,0,95,0,0,0,0,0,true
1,78,10,0,0,95,0,0,0,0,0,false
1,47,5,0,0,95,0,0,0,0,0,false
7,108,68,0,0,95,0,0,0,0,0,true
1,63,20,0,0,95,0,0,0,0,0,true
4,99,52,0,0,95,0,0,0,0,0,false
4,50,18,0,0,95,0,0,0,0,0,false
3,263,199,0,0,95,0,0,0,0,0,false
5,102,64,0,0,95,0,0,0,0,0,false
3,106,60,0,0,95,0,0,0,0,0,false
1,51,11,0,0,95,0,0,0,0,0,true
42,468,331,0,0,95,0,0,0,0,0,true
1,247,183,0,0,95,0,0,0,0,0,false
8,763,540,0,0,95,0,0,0,0,0,false
1,33,7,0,0,95,0,0,0,0,0,false
26,435,313,0,0,95,0,0,0,0,0,true
13,243,189,0,0,95,0,0,0,0,0,true
6,273,206,0,0,95,0,0,0,0,0,false
1,50,15,0,0,95,0,0,0,0,0,false
14,165,118,0,0,95,0,0,0,0,0,false
33,387,262,0,0,723,0,0,0,0,0,false
3,73,30,0,0,723,0,0,0,0,0,false
73,664,503,0,0,723,0,0,0,0,0,false
11,159,93,0,0,723,0,0,0,0,0,false
20,287,217,0,0,723,0,0,0,0,0,false
1,76,41,0,0,600,0,0,0,0,0,false
1,72,35,0,0,600,0,0,0,0,0,false
6,196,118,0,0,600,0,0,0,0,0,false
1,170,104,0,0,600,0,0,0,0,0,false
1,120,79,0,0,451,0,0,0,0,0,false
5,242,118,0,0,768,0,0,0,0,0,false
6,312,156,0,0,768,0,0,0,0,0,false
3,151,67,0,0,768,0,0,0,0,0,false
1,53,22,0,0,768,0,0,0,0,0,false
1,626,96,0,0,768,0,0,0,0,0,false
44,884,695,0,0,768,0,0,0,0,0,false
2,51,24,0,0,768,0,0,0,0,0,false
1,61,28,0,0,768,0,0,0,0,0,false
14,162,103,0,0,768,0,0,0,0,0,false
5,68,36,0,0,768,0,0,0,0,0,false
5,86,52,0,0,99,0,0,0,0,0,false
1,146,70,0,0,768,0,0,0,0,0,false
16,202,112,0,0,768,0,0,0,0,0,true
47,363,254,1,1,768,6,6,6,7,7,true
3,72,29,3,1,204,24,8,17,11,7,false
3,74,30,3,1,175,24,8,17,11,7,false
39,327,257,5,2,204,35,7,26,18,8,true
22,265,167,0,0,768,0,0,0,0,0,false
1,35,9,0,0,768,0,0,0,0,0,false
57,546,381,0,0,492,0,0,0,0,0,false
28,297,228,0,0,768,0,0,0,0,0,false
1,45,6,0,0,768,0,0,0,0,0,false
5,129,75,0,0,768,0,0,0,0,0,false
2,61,23,0,0,768,0,0,0,0,0,false
3,65,30,0,0,176,0,0,0,0,0,false
8,161,103,0,0,768,0,0,0,0,0,false
1,244,39,0,0,768,0,0,0,0,0,false
39,382,301,0,0,768,0,0,0,0,0,false
1,49,9,0,0,768,0,0,0,0,0,false
1,41,8,0,0,768,0,0,0,0,0,false
1,97,22,0,0,768,0,0,0,0,0,false
195,1687,1325,1,1,768,19,19,19,1,1,true
102,957,780,3,1,768,283,94,134,88,87,true
1,46,7,0,0,768,0,0,0,0,0,false
39,465,359,1,1,768,7,7,7,0,0,false
21,374,232,0,0,768,0,0,0,0,0,true
28,221,162,0,0,768,0,0,0,0,0,false
61,460,326,0,0,768,0,0,0,0,0,false
22,213,140,0,0,768,0,0,0,0,0,false
1,47,8,0,0,768,0,0,0,0,0,false
13,162,105,0,0,768,0,0,0,0,0,true
2,82,37,1,1,768,2,2,2,0,0,false
8,131,85,0,0,768,0,0,0,0,0,false
33,395,291,0,0,768,0,0,0,0,0,false
13,159,105,0,0,768,0,0,0,0,0,false
66,898,586,2,2,768,38,19,36,2,2,false
1,43,6,0,0,768,0,0,0,0,0,false
13,206,126,0,0,768,0,0,0,0,0,false
2,58,27,1,1,768,4,4,4,1,1,false
1,88,51,1,1,768,4,4,4,0,0,false
10,166,116,0,0,768,0,0,0,0,0,false
1,36,10,1,1,768,0,0,0,1,1,false
5,84,49,0,0,768,0,0,0,0,0,false
1,36,10,1,1,768,0,0,0,1,1,false
10,201,136,1,1,768,4,4,4,0,0,false
1,43,13,0,0,768,0,0,0,0,0,false
1,49,14,0,0,600,0,0,0,0,0,false
3,73,38,0,0,768,0,0,0,0,0,false
2,75,33,0,0,768,0,0,0,0,0,false
8,131,81,0,0,768,0,0,0,0,0,false
2,94,56,0,0,768,0,0,0,0,0,false
1,160,109,1,1,768,12,12,12,1,1,false
14,193,127,0,0,768,0,0,0,0,0,false
4,109,65,0,0,768,0,0,0,0,0,false
2,70,35,0,0,768,0,0,0,0,0,false
19,220,161,0,0,768,0,0,0,0,0,false
3,63,29,0,0,768,0,0,0,0,0,false
2,46,15,0,0,768,0,0,0,0,0,false
1,54,21,0,0,768,0,0,0,0,0,false
5,70,38,0,0,768,0,0,0,0,0,false
1,44,16,1,1,768,14,14,14,15,15,false
1,51,21,0,0,768,0,0,0,0,0,false
7,207,147,0,0,768,0,0,0,0,0,false
9,78,47,0,0,768,0,0,0,0,0,false
1,59,13,0,0,768,0,0,0,0,0,false
1,56,16,0,0,600,0,0,0,0,0,false
1,44,11,0,0,600,0,0,0,0,0,false
14,224,165,0,0,768,0,0,0,0,0,false
1,119,24,0,0,768,0,0,0,0,0,false
2,113,71,0,0,768,0,0,0,0,0,false
3,83,42,0,0,768,0,0,0,0,0,false
10,213,152,0,0,701,0,0,0,0,0,false
9,175,120,0,0,768,0,0,0,0,0,false
3,47,19,0,0,707,0,0,0,0,0,false
20,224,145,0,0,768,0,0,0,0,0,false
1,47,13,0,0,768,0,0,0,0,0,false
1,93,52,0,0,768,0,0,0,0,0,false
1,47,13,0,0,768,0,0,0,0,0,false
3,155,106,1,1,768,11,11,11,1,1,false
12,167,122,0,0,768,0,0,0,0,0,false
1,65,30,0,0,768,0,0,0,0,0,false
1,65,30,0,0,768,0,0,0,0,0,false
1,45,10,0,0,768,0,0,0,0,0,false
17,403,299,0,0,768,0,0,0,0,0,false
1,47,10,0,0,768,0,0,0,0,0,false
1,32,6,0,0,768,0,0,0,0,0,false
3,56,24,0,0,768,0,0,0,0,0,false
3,61,28,0,0,768,0,0,0,0,0,false
3,104,60,0,0,768,0,0,0,0,0,false
12,155,105,0,0,768,0,0,0,0,0,false
2,161,110,2,1,768,16,8,12,1,1,false
1,43,13,0,0,768,0,0,0,0,0,false
1,43,13,0,0,768,0,0,0,0,0,false
2,95,50,0,0,768,0,0,0,0,0,false
9,79,49,0,0,768,0,0,0,0,0,false
1,81,40,0,0,768,0,0,0,0,0,false
1,51,21,1,1,768,0,0,0,1,1,false
7,103,64,0,0,768,0,0,0,0,0,false
98,826,666,0,0,768,0,0,0,0,0,true
4,131,84,0,0,768,0,0,0,0,0,false
1,36,9,0,0,764,0,0,0,0,0,false
2,71,35,0,0,768,0,0,0,0,0,false
1,41,8,0,0,768,0,0,0,0,0,false
1,39,8,0,0,768,0,0,0,0,0,false
37,345,260,0,0,768,0,0,0,0,0,false
1,57,27,0,0,768,0,0,0,0,0,false
1,47,16,1,1,768,4,4,4,1,1,false
7,282,200,0,0,768,0,0,0,0,0,false
1,118,72,0,0,768,0,0,0,0,0,false
2,68,33,1,1,768,4,4,4,1,1,false
14,207,147,0,0,768,0,0,0,0,0,false
2,152,102,1,1,768,12,12,12,1,1,false
2,54,22,0,0,768,0,0,0,0,0,false
1,57,24,1,1,768,4,4,4,1,1,false
1,57,24,1,1,768,4,4,4,1,1,false
9,214,155,1,1,768,16,16,16,1,1,false
4,157,99,2,1,768,7,3,7,3,2,false
1,163,53,2,1,768,16,8,14,0,0,false
6,177,104,0,0,768,0,0,0,0,0,false
78,989,641,0,0,768,0,0,0,0,0,true
38,473,316,2,1,768,55,27,46,46,44,false
1,115,27,0,0,768,0,0,0,0,0,false
7,128,69,0,0,768,0,0,0,0,0,false
26,436,273,0,0,768,0,0,0,0,0,false
12,170,104,0,0,768,0,0,0,0,0,false
1,78,19,0,0,768,0,0,0,0,0,false
1,85,19,0,0,768,0,0,0,0,0,false
60,1050,712,2,1,768,22,11,17,1,1,true
30,397,261,1,1,768,64,64,64,1,1,true
1,247,65,0,0,768,0,0,0,0,0,false
2,87,39,0,0,768,0,0,0,0,0,false
1,46,9,0,0,768,0,0,0,0,0,false
2,72,37,0,0,768,0,0,0,0,0,false
2,67,33,0,0,768,0,0,0,0,0,false
7,164,123,0,0,768,0,0,0,0,0,false
1,91,22,0,0,768,0,0,0,0,0,false
1,307,52,0,0,768,0,0,0,0,0,false
53,775,472,0,0,768,0,0,0,0,0,false
253,1785,1285,2,1,768,5,2,5,2,2,true
156,1259,930,0,0,768,0,0,0,0,0,true
5,71,35,0,0,768,0,0,0,0,0,false
96,1143,715,0,0,768,0,0,0,0,0,false
9,142,89,0,0,768,0,0,0,0,0,false
1,167,109,0,0,768,0,0,0,0,0,false
1,63,28,0,0,768,0,0,0,0,0,false
28,230,141,0,0,768,0,0,0,0,0,false
42,611,378,0,0,768,0,0,0,0,0,false
13,138,91,0,0,768,0,0,0,0,0,false
1,37,6,0,0,768,0,0,0,0,0,false
1,163,23,0,0,768,0,0,0,0,0,false
218,2217,1504,0,0,768,0,0,0,0,0,false
8,96,56,0,0,768,0,0,0,0,0,false
2,173,86,1,1,768,21,21,21,1,1,false
1,136,28,0,0,768,0,0,0,0,0,false
1,69,16,0,0,768,0,0,0,0,0,false
1,104,23,0,0,768,0,0,0,0,0,false
1,269,58,0,0,768,0,0,0,0,0,false
75,544,424,0,0,768,0,0,0,0,0,false
26,321,212,0,0,768,0,0,0,0,0,false
20,379,238,1,1,768,0,0,0,2,2,true
4,89,44,0,0,768,0,0,0,0,0,true
1,87,22,1,1,768,0,0,0,1,1,true
1,82,45,0,0,768,0,0,0,0,0,false
3,96,50,0,0,768,0,0,0,0,0,false
2,176,116,0,0,768,0,0,0,0,0,false
1,81,43,0,0,768,0,0,0,0,0,false
1,61,31,0,0,768,0,0,0,0,0,false
1,77,40,2,2,768,1,0,1,2,1,true
1,51,20,0,0,768,0,0,0,0,0,false
1,62,29,0,0,768,0,0,0,0,0,false
5,83,48,0,0,768,0,0,0,0,0,false
2,66,32,0,0,768,0,0,0,0,0,false
10,127,87,0,0,768,0,0,0,0,0,false
1,51,20,0,0,768,0,0,0,0,0,false
36,270,197,1,1,768,4,4,4,4,4,true
9,133,80,0,0,768,0,0,0,0,0,false
19,183,126,0,0,258,0,0,0,0,0,false
71,1584,1213,0,0,768,0,0,0,0,0,false
23,172,111,0,0,768,0,0,0,0,0,false
9,95,56,0,0,768,0,0,0,0,0,false
8,103,62,0,0,176,0,0,0,0,0,false
4,68,35,0,0,768,0,0,0,0,0,false
11,137,96,0,0,768,0,0,0,0,0,false
19,250,189,0,0,258,0,0,0,0,0,false
55,405,332,0,0,768,0,0,0,0,0,true
16,246,189,0,0,258,0,0,0,0,0,false
26,315,252,0,0,258,0,0,0,0,0,false
38,260,177,0,0,768,0,0,0,0,0,true
3,87,50,0,0,768,0,0,0,0,0,false
6,98,62,0,0,768,0,0,0,0,0,false
12,163,106,0,0,768,0,0,0,0,0,false
1,99,28,0,0,768,0,0,0,0,0,false
1,152,41,0,0,768,0,0,0,0,0,false
13,231,180,0,0,768,0,0,0,0,0,false
43,422,347,0,0,768,0,0,0,0,0,false
18,219,173,2,1,374,25,12,15,39,22,false
8,176,117,0,0,768,0,0,0,0,0,false
6,107,68,0,0,768,0,0,0,0,0,false
3,96,58,0,0,768,0,0,0,0,0,false
6,113,74,0,0,768,0,0,0,0,0,false
3,83,46,0,0,768,0,0,0,0,0,false
16,262,189,1,1,768,1,1,1,1,1,false
1,41,12,0,0,232,0,0,0,0,0,false
1,89,43,0,0,768,0,0,0,0,0,false
1,58,21,0,0,768,0,0,0,0,0,false
1,54,17,0,0,768,0,0,0,0,0,false
1,55,18,0,0,768,0,0,0,0,0,false
3,75,35,0,0,768,0,0,0,0,0,true
2,49,20,0,0,768,0,0,0,0,0,false
4,84,49,0,0,768,0,0,0,0,0,false
55,403,332,0,0,768,0,0,0,0,0,true
11,87,46,0,0,768,0,0,0,0,0,false
2,97,59,0,0,768,0,0,0,0,0,false
2,96,59,0,0,768,0,0,0,0,0,true
123,951,799,2,2,768,1,0,1,2,1,true
22,290,229,0,0,258,0,0,0,0,0,false
5,170,122,0,0,768,0,0,0,0,0,false
5,170,122,0,0,768,0,0,0,0,0,false
34,375,304,0,0,258,0,0,0,0,0,false
18,218,142,0,0,768,0,0,0,0,0,false
40,349,277,1,1,768,7,7,7,3,3,false
24,270,214,0,0,768,0,0,0,0,0,false
30,330,225,0,0,768,0,0,0,0,0,false
69,668,523,2,2,768,55,27,51,4,2,true
16,259,195,0,0,768,0,0,0,0,0,false
23,169,123,0,0,768,0,0,0,0,0,false
4,77,45,0,0,768,0,0,0,0,0,false
1,57,26,0,0,768,0,0,0,0,0,false
2,59,28,0,0,768,0,0,0,0,0,true
7,124,83,0,0,768,0,0,0,0,0,false
11,133,91,0,0,768,0,0,0,0,0,false
10,154,110,0,0,768,0,0,0,0,0,false
5,96,65,0,0,176,0,0,0,0,0,false
73,749,483,0,0,768,0,0,0,0,0,true
12,308,150,0,0,768,0,0,0,0,0,false
10,188,87,0,0,768,0,0,0,0,0,false
26,313,234,5,2,768,25,5,9,22,12,false
1,110,23,0,0,768,0,0,0,0,0,false
11,151,93,0,0,768,0,0,0,0,0,false
4,106,58,0,0,768,0,0,0,0,0,false
84,741,435,0,0,768,0,0,0,0,0,false
5,85,31,0,0,768,0,0,0,0,0,false
17,194,136,0,0,768,0,0,0,0,0,false
20,187,95,0,0,768,0,0,0,0,0,false
6,80,34,0,0,768,0,0,0,0,0,false
4,85,38,0,0,768,0,0,0,0,0,false
1,45,15,0,0,768,0,0,0,0,0,false
24,263,152,0,0,768,0,0,0,0,0,false
1,42,5,0,0,768,0,0,0,0,0,false
141,942,675,2,1,768,3,1,2,3,2,true
54,468,290,0,0,768,0,0,0,0,0,false
1,65,10,0,0,768,0,0,0,0,0,false
1,81,13,0,0,768,0,0,0,0,0,false
208,1527,1027,0,0,768,0,0,0,0,0,false
39,235,189,0,0,768,0,0,0,0,0,false
9,209,108,0,0,768,0,0,0,0,0,false
15,198,144,3,1,768,13,4,10,5,2,false
75,721,470,1,1,768,16,16,16,0,0,false
42,499,352,0,0,768,0,0,0,0,0,false
3,124,50,3,1,768,68,22,44,43,30,false
55,605,427,0,0,768,0,0,0,0,0,false
63,446,319,0,0,768,0,0,0,0,0,false
5,125,91,0,0,768,0,0,0,0,0,false
29,888,667,2,2,768,35,17,20,0,0,true
8,155,119,0,0,768,0,0,0,0,0,false
2,80,46,0,0,768,0,0,0,0,0,false
1,45,19,0,0,768,0,0,0,0,0,false
1,38,10,0,0,768,0,0,0,0,0,false
74,831,655,4,2,768,55,13,22,60,39,true
477,4539,3232,9,4,768,133,14,35,68,31,true
46,615,538,0,0,768,0,0,0,0,0,true
4,103,64,1,1,768,22,22,22,22,22,true
11,174,107,0,0,768,0,0,0,0,0,false
2,61,34,0,0,768,0,0,0,0,0,false
13,162,114,0,0,768,0,0,0,0,0,false
19,211,161,0,0,685,0,0,0,0,0,false
29,300,241,0,0,768,0,0,0,0,0,false
20,295,215,5,2,768,19,3,6,5,2,true
7,118,82,0,0,768,0,0,0,0,0,false
5,115,80,0,0,768,0,0,0,0,0,false
6,192,119,0,0,768,0,0,0,0,0,false
57,406,307,0,0,768,0,0,0,0,0,false
1,42,6,0,0,768,0,0,0,0,0,false
1,80,17,0,0,768,0,0,0,0,0,false
47,980,724,0,0,768,0,0,0,0,0,false
19,557,423,2,2,768,21,10,16,0,0,false
22,265,190,1,1,768,1,1,1,0,0,false
148,1123,911,3,2,768,16,5,12,3,2,true
7,127,93,0,0,768,0,0,0,0,0,false
46,551,454,1,1,768,154,154,154,0,0,true
54,438,310,1,1,768,1,1,1,5,5,true
1,38,10,0,0,768,0,0,0,0,0,false
1,607,180,2,2,768,32,16,30,1,1,false
27,512,381,1,1,768,11,11,11,0,0,true
1,523,163,0,0,768,0,0,0,0,0,false
78,963,702,1,1,768,3,3,3,1,1,false
1,74,14,0,0,768,0,0,0,0,0,false
24,257,161,0,0,768,0,0,0,0,0,false
75,714,454,1,1,768,30,30,30,0,0,true
16,137,116,1,1,35,137,137,136,2,2,false
5,120,57,1,1,768,28,28,28,28,28,false
1,46,6,0,0,768,0,0,0,0,0,false
1,63,27,0,0,768,0,0,0,0,0,false
27,241,163,2,1,768,2,1,1,1,1,false
24,191,132,0,0,768,0,0,0,0,0,false
1,723,139,0,0,768,0,0,0,0,0,false
1,153,36,0,0,768,0,0,0,0,0,false
352,3125,2391,2,1,768,70,35,58,4,2,true
1,36,9,0,0,768,0,0,0,0,0,false
20,312,220,2,2,768,10,5,9,0,0,true
1,65,12,0,0,768,0,0,0,0,0,false
3,148,83,0,0,785,0,0,0,0,0,false
17,520,193,0,0,785,0,0,0,0,0,false
1,112,45,0,0,780,0,0,0,0,0,false
5,90,48,0,0,785,0,0,0,0,0,false
1,91,37,0,0,785,0,0,0,0,0,false
4,88,51,0,0,785,0,0,0,0,0,false
4,87,46,0,0,785,0,0,0,0,0,false
4,83,49,1,1,565,16,16,16,5,5,false
1,92,15,0,0,397,0,0,0,0,0,false
28,253,198,2,1,397,15,7,15,7,5,false
8,121,75,0,0,397,0,0,0,0,0,false
4,272,83,1,1,785,0,0,0,1,1,false
6,160,69,0,0,785,0,0,0,0,0,false
17,202,140,1,1,397,5,5,5,4,4,false
4,74,40,0,0,397,0,0,0,0,0,false
1,48,18,0,0,397,0,0,0,0,0,false
1,1513,269,2,1,785,31,15,31,4,3,false
38,1447,1139,4,2,785,23,5,20,10,4,false
1,43,10,0,0,740,0,0,0,0,0,false
8,143,99,0,0,785,0,0,0,0,0,false
3,66,32,0,0,397,0,0,0,0,0,false
4,95,62,0,0,641,0,0,0,0,0,false
4,140,73,0,0,785,0,0,0,0,0,false
1,49,19,0,0,785,0,0,0,0,0,false
53,455,301,0,0,785,0,0,0,0,0,false
32,322,206,0,0,785,0,0,0,0,0,false
5,58,29,0,0,785,0,0,0,0,0,false
2,153,74,0,0,785,0,0,0,0,0,false
1,140,60,0,0,785,0,0,0,0,0,false
1,267,36,0,0,785,0,0,0,0,0,false
1,77,14,0,0,785,0,0,0,0,0,false
6,90,53,0,0,785,0,0,0,0,0,false
1,35,6,0,0,785,0,0,0,0,0,false
4,255,198,0,0,785,0,0,0,0,0,false
16,209,142,0,0,785,0,0,0,0,0,false
22,248,175,0,0,785,0,0,0,0,0,false
99,743,589,3,2,785,8,2,4,4,2,false
55,348,273,0,0,785,0,0,0,0,0,false
30,219,157,0,0,785,0,0,0,0,0,false
1,65,18,0,0,785,0,0,0,0,0,false
1,33,4,0,0,785,0,0,0,0,0,false
1,138,18,0,0,785,0,0,0,0,0,false
43,670,479,2,2,785,10,5,7,661,660,false
43,469,337,0,0,785,0,0,0,0,0,false
2,67,24,0,0,785,0,0,0,0,0,false
1,52,14,0,0,785,0,0,0,0,0,false
1,33,4,0,0,785,0,0,0,0,0,false
5,108,53,0,0,376,0,0,0,0,0,false
35,314,234,0,0,785,0,0,0,0,0,false
2,94,48,0,0,785,0,0,0,0,0,false
2,79,37,0,0,785,0,0,0,0,0,false
1,91,16,0,0,785,0,0,0,0,0,false
2,206,125,1,1,452,1,1,1,3,3,false
1,61,31,0,0,785,0,0,0,0,0,false
15,398,208,0,0,666,0,0,0,0,0,false
3,74,35,0,0,114,0,0,0,0,0,false
3,82,51,0,0,785,0,0,0,0,0,false
146,1483,1101,0,0,785,0,0,0,0,0,false
1,31,4,0,0,391,0,0,0,0,0,false
15,152,102,0,0,176,0,0,0,0,0,false
53,620,379,0,0,785,0,0,0,0,0,false
1,28,3,0,0,391,0,0,0,0,0,false
1,141,25,0,0,785,0,0,0,0,0,false
27,536,378,0,0,785,0,0,0,0,0,false
1,75,13,0,0,785,0,0,0,0,0,false
1,27,4,0,0,785,0,0,0,0,0,false
1,75,13,0,0,785,0,0,0,0,0,false
5,123,66,0,0,176,0,0,0,0,0,false
31,302,226,0,0,176,0,0,0,0,0,true
1,28,4,0,0,391,0,0,0,0,0,false
24,228,148,1,1,176,12,12,12,0,0,false
41,1077,879,0,0,785,0,0,0,0,0,false
372,4534,3436,2,2,785,55,27,45,41,41,true
6,119,66,0,0,176,0,0,0,0,0,true
10,288,147,0,0,785,0,0,0,0,0,false
30,272,180,0,0,391,0,0,0,0,0,false
1,94,41,0,0,785,0,0,0,0,0,false
27,237,147,0,0,391,0,0,0,0,0,false
47,387,315,0,0,391,0,0,0,0,0,false
71,733,436,0,0,703,0,0,0,0,0,false
1,31,6,0,0,40,31,0,31,0,0,false
1,31,6,0,0,398,0,0,0,0,0,false
1,286,70,0,0,785,0,0,0,0,0,false
1,108,60,0,0,785,0,0,0,0,0,false
4,70,32,0,0,785,0,0,0,0,0,false
1,73,33,0,0,785,0,0,0,0,0,false
1,37,5,0,0,785,0,0,0,0,0,false
5,100,58,0,0,785,0,0,0,0,0,false
1,36,4,0,0,785,0,0,0,0,0,false
1,56,18,0,0,456,0,0,0,0,0,false
2,53,23,0,0,456,0,0,0,0,0,false
1,35,4,0,0,456,0,0,0,0,0,false
1,53,8,0,0,785,0,0,0,0,0,false
1,38,5,0,0,785,0,0,0,0,0,false
